nodeIdOrg,nodeIdDest,distance,highway,oneway,bridge,width
1220,1556,14.257666,unclassified,,,
1556,1100,19.043396,unclassified,,,
1100,1557,36.445621,unclassified,,,
1557,1558,19.123784,unclassified,,,
1558,1559,17.793566,unclassified,,,
1559,1560,6.262201,unclassified,,,
1560,1064,20.003003,unclassified,,,
1064,1561,14.920419,unclassified,,,
1561,1562,5.817415,unclassified,,,
1562,1563,20.632045,unclassified,,,
1563,1564,21.626002,unclassified,,,
1564,159,9.298015,unclassified,,,
159,1565,36.403376,unclassified,,,
138,984,10.916853,tertiary,,,
984,1084,52.152818,tertiary,,,
1084,851,45.145292,tertiary,,,
851,708,66.968411,tertiary,,,
708,828,62.501771,tertiary,,,
828,1566,65.994933,tertiary,,,
1566,1567,6.635029,tertiary,,,
500,1568,40.959777,residential,,,
1568,1569,28.954832,residential,,,
1569,511,12.934423,residential,,,
511,1570,28.291157,residential,,,
1570,1571,11.287845,residential,,,
1571,484,30.784463,residential,,,
484,1572,11.348588,residential,,,
1572,1573,14.196718,residential,,,
1573,1574,32.045223,residential,,,
477,594,26.536547,unclassified,yes,,
594,1575,26.234228,unclassified,yes,,
1575,466,7.820325,unclassified,yes,,
466,1168,32.447407,unclassified,yes,,
1168,541,11.718619,unclassified,yes,,
541,1163,32.649077,unclassified,yes,,
1163,591,15.345522,unclassified,yes,,
591,1216,5.813298,unclassified,yes,,
1216,1541,38.456978,unclassified,yes,,
1541,410,11.031749,unclassified,,,
1576,573,70.154367,unclassified,,,
1577,1578,31.795598,residential,,,
1578,1579,35.092226,residential,,,
1579,1021,65.477728,residential,,,
1021,1042,74.261048,residential,,,
1042,1580,52.188777,residential,,,
1580,1057,35.959083,residential,,,
1057,628,20.502580,residential,,,
628,1018,47.580923,residential,,,
1018,1581,26.126646,residential,,,
1581,1091,34.121721,residential,,,
1091,945,29.803521,residential,,,
945,991,12.886446,residential,,,
991,1078,36.649891,residential,,,
1078,1003,13.847477,residential,,,
1003,1582,28.653610,residential,,,
1582,138,12.815686,residential,,,
213,1583,19.375470,residential,,,
1583,268,34.679640,residential,,,
1140,1584,33.230159,service,,,
1143,1585,42.567808,service,,,
1141,1586,41.690698,service,,,
1144,1587,43.082541,service,,,
1145,1588,32.123306,service,,,
1147,1589,32.519088,service,,,
1149,1590,34.932476,service,,,
1591,1109,40.055204,service,,,
1592,1591,6.322386,service,,,
1591,1593,5.119815,service,,,
1594,84,1.373906,tertiary,,,
84,908,32.993695,tertiary,,,
1047,1595,23.867998,service,,,
1595,1103,36.599990,service,,,
680,1596,35.160933,unclassified,,,
1596,1597,40.878391,unclassified,,,
1597,142,53.111198,unclassified,,,
627,1598,55.021605,unclassified,,,
903,1599,23.647763,service,,,
1599,1600,29.442813,service,,,
1600,863,18.589127,service,,,
1036,1601,29.680187,service,,,
1601,1602,13.201580,service,,,
1602,622,36.498010,service,,,
1603,1598,18.405781,unclassified,,,
1598,1580,35.509043,unclassified,,,
1040,1579,30.590027,unclassified,,,
1066,1604,37.786616,service,,,
1604,1605,9.094455,service,,,
1605,1606,12.433226,service,,,
1606,1607,14.844698,service,,,
670,847,75.404793,service,,,
1608,1609,82.918812,footway,,,
1609,1610,44.077054,footway,,,
1126,1611,44.366929,residential,,,
1612,1232,36.221783,residential,,,
1611,1612,48.065375,path,,,
470,592,44.337731,residential,,,
592,1542,47.777623,residential,,,
1542,435,10.429955,residential,,,
931,1613,31.009788,residential,,,
1613,1614,7.095755,residential,,,
1614,1615,5.442753,residential,,,
1615,1616,3.388165,residential,,,
1616,1617,43.131004,residential,,,
1618,1619,3.934466,residential,,,
1619,1620,16.746229,residential,,,
1620,1621,9.681839,residential,,,
1621,1622,4.070398,residential,,,
1622,932,18.014919,residential,,,
1176,1479,10.177609,residential,,,
555,1623,23.718805,residential,,,
562,436,41.741400,residential,,,
1624,1625,0.138456,service,,,
1626,960,43.277521,service,,,
1627,1628,14.711083,service,,,
1023,1629,37.606552,residential,,,
1630,1631,16.104586,service,,,
959,1632,35.644516,service,,,
962,1633,39.177297,service,,,
1628,1634,3.088035,residential,,,
1634,1222,9.244415,residential,,,
1635,1636,57.630843,service,,,
1636,1637,24.337523,service,,,
1637,1638,22.110633,service,,,
1638,1630,27.228566,service,,,
1233,1639,13.218149,service,,,
1639,1640,9.653277,service,,,
1640,1641,5.901947,service,,,
1641,1642,5.729055,service,,,
1642,1643,6.464711,service,,,
1643,1644,12.583966,service,,,
1095,1645,23.020106,footway,,,
1645,1646,6.263900,footway,,,
1646,1647,4.969211,footway,,,
1647,1648,37.089107,footway,,,
1648,1627,19.968071,footway,,,
1627,1649,2.124789,footway,,,
1649,1650,9.659641,footway,,,
1650,1651,11.865161,footway,,,
476,595,39.975370,residential,,,
1652,1653,35.255556,service,,,
1558,1654,3.671890,service,,,
1654,1655,19.220460,service,,,
1655,1656,14.037020,service,,,
1656,1657,10.965615,service,,,
1658,1659,9.823251,residential,,,
1659,704,15.065945,residential,,,
1660,1661,15.584138,residential,,,
1661,1658,2.312957,residential,,,
793,1662,10.170754,footway,,,
1662,1663,31.843900,footway,,,
1663,1664,7.693533,footway,,,
1665,1666,5.463378,footway,,,
1666,1667,21.137048,footway,,,
1667,1668,21.258109,footway,,,
1668,1669,15.730062,footway,,,
1670,1671,11.335575,footway,,,2
1671,1672,26.853150,footway,,,2
1672,1673,85.339742,footway,,,2
1673,1674,32.840774,footway,,,2
1674,1675,102.849133,footway,,,2
1675,1676,29.655694,footway,,,2
1676,1677,18.914206,footway,,,2
90,910,30.307187,residential,,,
296,1678,33.774530,unclassified,,,
1255,1679,15.578102,service,,,
1679,1680,28.252167,service,,,
1681,1682,40.539850,footway,,,
1682,586,51.598105,footway,,,
586,1683,28.147196,footway,,,
1683,1684,30.396744,footway,,,
1684,579,33.969172,footway,,,
579,936,14.242029,footway,,,
936,1685,4.010194,footway,,,
277,1686,4.290267,primary,yes,,
1686,1493,4.460209,primary,yes,,
1493,1687,7.575163,primary,yes,,
1687,1688,14.462404,primary,yes,,
1688,1689,23.300325,primary,yes,,
1689,504,25.216425,primary,yes,,
504,491,16.889503,primary,yes,,
491,503,31.143945,primary,yes,,
503,483,28.332830,primary,yes,,
483,1690,18.804592,primary,yes,,
1690,1691,64.377511,primary,yes,,
1691,1692,124.070485,primary,yes,,
1692,1251,11.245262,primary,yes,,
1693,1694,10.375226,primary,yes,,
1694,1250,11.987150,primary,yes,,
1250,1695,64.966718,primary,yes,,
1695,1278,10.742908,primary,yes,,
1278,1277,22.475200,primary,yes,,
1277,1252,11.511630,primary,yes,,
1252,1610,5.437819,primary,yes,,
1610,1696,7.702383,primary,yes,,
1696,1697,105.678796,primary,yes,,
1697,1698,18.743298,primary,yes,,
1698,1699,60.547918,primary,yes,,
1699,792,42.086849,primary,yes,,
792,768,63.935954,primary,yes,,
768,1700,11.291908,primary,yes,,
1700,1701,21.509507,primary,yes,,
1701,1702,19.382643,primary,yes,,
1702,1468,4.926191,primary,yes,,
1703,1704,7.872747,primary,yes,,
1704,943,10.474750,primary,yes,,
943,322,39.725938,primary,yes,,
322,728,42.362377,primary,yes,,
728,320,54.905774,primary,yes,,
320,317,28.424277,primary,yes,,
317,315,21.521140,primary,yes,,
315,1705,31.689882,primary,yes,,
1705,1706,33.821431,primary,yes,,
1706,277,5.751298,primary,yes,,
1707,1708,106.082651,primary,yes,,
1708,1635,7.729292,primary,yes,,
1635,1131,40.567628,primary,yes,,
1131,1709,16.260015,primary,yes,,
1709,1710,85.561454,primary,yes,,
1710,1237,20.782823,primary,yes,,
1237,1711,22.523153,primary,yes,,
1711,1712,15.163318,primary,yes,,
1712,1565,11.568227,primary,yes,,
1565,157,75.781478,primary,yes,,
157,1713,39.067104,primary,yes,,
1713,1652,9.134508,primary,yes,,
1652,1714,11.888792,primary,yes,,
1714,1715,10.549765,primary,yes,,
1715,389,41.358525,primary,yes,,
389,918,17.291069,primary,yes,,
918,1716,5.866758,primary,yes,,
1716,1717,64.754302,primary,yes,,
1717,183,37.535769,primary,yes,,
183,178,114.805253,primary,yes,,
178,1718,79.118026,primary,yes,,
1718,1719,47.634112,primary,yes,,
1719,1566,27.624774,primary,yes,,
1566,1693,25.131429,primary,yes,,
146,1720,93.549644,residential,,,
1720,1721,15.453435,residential,,,
1721,672,38.506156,residential,,,
336,1722,5.286215,service,,,
1722,1723,45.589719,service,,,
1723,1724,55.444897,service,,,
1724,1725,54.529673,service,,,
1725,1726,51.415039,service,,,
1725,1727,78.130059,service,,,
1727,1728,40.457022,service,,,
1728,1729,27.058333,service,,,
339,1730,31.377050,service,,,
1730,1724,70.881160,service,,,
275,1567,22.410275,primary,yes,,
1567,1731,17.083467,primary,yes,,
1731,327,26.816989,primary,yes,,
327,1732,32.280122,primary,yes,,
1732,329,43.312122,primary,yes,,
329,179,35.782611,primary,yes,,
179,184,115.503200,primary,yes,,
184,1733,94.608588,primary,yes,,
1733,917,17.346730,primary,yes,,
917,390,12.702553,primary,yes,,
390,1734,40.043341,primary,yes,,
1734,608,11.075273,primary,yes,,
608,606,11.939003,primary,yes,,
606,607,69.158083,primary,yes,,
607,1735,73.538242,primary,yes,,
1735,1736,10.256439,primary,yes,,
1736,1737,9.048227,primary,yes,,
1737,1181,13.364342,primary,yes,,
1181,1738,17.636256,primary,yes,,
1738,1739,5.682163,primary,yes,,
1739,547,54.650564,primary,yes,,
547,1740,24.454109,primary,yes,,
1740,519,34.504372,primary,yes,,
519,1741,29.776154,primary,yes,,
1741,558,20.850726,primary,yes,,
558,517,57.815810,primary,yes,,
517,1742,28.049552,primary,yes,,
1743,452,4.993019,tertiary,,,
452,1744,10.463119,tertiary,,,
1744,1745,36.841254,tertiary,,,
1745,451,35.505659,tertiary,,,
451,1746,58.988731,tertiary,,,
1746,1747,40.182417,tertiary,,,
1747,259,9.800770,tertiary,,,
275,1693,6.606415,tertiary,,,
977,1748,57.019547,unclassified,,,
1749,976,45.876133,unclassified,,,
1750,1751,35.153605,steps,,,
673,1752,42.126519,residential,,,
169,839,51.884517,residential,,,
961,1753,41.860723,service,,,
988,1751,3.109813,residential,,,
63,103,28.084363,residential,,,
147,1754,28.298127,residential,,,
1754,1755,23.175746,residential,,,
1755,1756,31.114385,residential,,,
1756,1757,13.092589,residential,,,
1758,905,33.322910,residential,,,
1759,906,50.423125,residential,,,
668,1760,60.236628,residential,,,
860,671,74.178926,residential,,,
1761,690,30.661975,residential,,,
694,1762,15.220024,residential,,,
1762,1763,18.491233,residential,,,
855,1764,31.328080,service,,,
1764,1765,16.508189,service,,,
1079,1766,25.346048,residential,,,
1070,1767,16.794024,service,,,
1767,1768,2.736394,service,,,
1768,1769,30.919559,service,,,
1068,1770,49.656781,service,,,
1067,1771,52.974931,service,,,
1772,1773,7.230998,residential,,,
1773,1016,22.499192,residential,,,
1581,1774,24.108360,residential,,,
1774,1775,49.667367,residential,,,
1775,1017,25.722815,residential,,,
982,1776,15.481205,residential,,,
1777,1778,16.048153,residential,,,
1779,1780,9.989236,residential,,,
1780,1781,5.577229,residential,,,
1781,1777,1.150172,residential,,,
1777,1037,39.047390,residential,,,
626,1779,30.664044,residential,,,
1779,1782,14.525333,residential,,,
1746,926,42.152785,residential,,,
454,425,62.580907,residential,,,
1112,1783,7.418355,service,,,
1783,1784,0.868335,service,,,
1784,1785,13.178697,service,,,
1785,1786,1.301759,service,,,
1786,1787,8.075423,service,,,
1787,1788,20.012187,service,,,
1788,1789,3.098274,service,,,
1789,1790,5.874558,service,,,
1791,1113,39.941100,service,,,
1792,1110,42.965817,service,,,
1111,1793,66.737323,residential,,,
1114,1794,43.260141,residential,,,
1125,1795,36.472784,residential,,,
986,1796,16.904744,residential,,,
1796,1748,27.416522,residential,,,
1797,1798,7.403276,residential,,,
1799,1800,5.162308,residential,,,
1801,1802,4.794350,residential,,,
148,1756,51.073118,residential,,,
1803,899,47.011012,residential,,,
1804,901,51.769639,residential,,,
1805,902,52.322561,service,,,
1806,904,56.828101,residential,,,
1807,669,34.798025,residential,,,
1392,1808,10.410300,footway,,,
1808,1809,14.197020,footway,,,
1809,1810,19.801836,footway,,,
1810,1811,9.128404,footway,,,
1811,1812,10.414898,footway,,,
1812,1813,19.649970,footway,,,
1813,1814,9.568367,footway,,,
1814,1815,8.804222,footway,,,
1815,1816,25.748808,footway,,,
1816,1817,7.189621,footway,,,
1817,1818,17.708626,footway,,,
1323,1819,21.540222,footway,,,
1819,1820,20.501366,footway,,,
1820,1821,9.216523,footway,,,
1821,1822,13.312076,footway,,,
1822,1444,10.846904,footway,,,
1823,1717,26.704255,residential,,,
1824,1825,23.601784,footway,,,
1825,1826,27.597711,footway,,,
1826,1827,5.215602,footway,,,
1828,1829,15.269993,footway,,,
978,1830,12.143439,service,,,
1830,1831,1.676283,service,,,
1831,1832,14.557093,service,,,
1833,1834,14.420650,footway,,,
1834,1835,13.657993,footway,,,
1835,1836,7.853032,footway,,,
1836,1837,8.752365,footway,,,
1837,1393,12.202037,footway,,,
1838,1839,10.001439,footway,,,
1839,1811,11.218168,footway,,,
1816,1840,16.988696,footway,,,
1840,1841,16.655419,footway,,,
1841,1842,11.474976,footway,,,
1842,1843,11.005259,footway,,,
1843,1844,9.667783,footway,,,
1844,1838,4.259119,footway,,,
1838,1833,8.587000,footway,,,
1833,1440,16.566998,footway,,,
1845,1846,15.588717,footway,,,
1846,1847,11.327123,footway,,,
1847,1848,23.484028,footway,,,
1848,1849,18.933756,footway,,,
1849,200,10.097419,footway,,,
1399,1850,5.746889,footway,,,
1850,1851,9.823193,footway,,,
1851,1852,9.920194,footway,,,
1852,1853,11.159635,footway,,,
1853,1854,15.904450,footway,,,
1854,1845,10.939049,footway,,,
1845,204,5.074270,footway,,,
1855,1856,11.414523,footway,,,
1856,1857,28.691226,footway,,,
1857,1849,7.452393,footway,,,
1853,1858,9.281375,footway,,,
1858,1859,10.495891,footway,,,
1859,1860,5.300128,footway,,,
1860,1861,7.260174,footway,,,
1861,1862,6.835842,footway,,,
1862,1863,9.397555,footway,,,
1443,1864,5.656135,footway,,,
1864,1865,4.468239,footway,,,
1865,1866,3.759255,footway,,,
1866,1867,2.254254,footway,,,
1867,1868,2.149625,footway,,,
1868,1869,1.835349,footway,,,
1870,1871,3.574640,footway,,,
1871,1872,2.517204,footway,,,
1872,1873,1.971003,footway,,,
1873,1874,2.697933,footway,,,
1874,1875,3.027094,footway,,,
1875,1869,1.975143,footway,,,
1869,1876,2.135062,footway,,,
1876,1877,1.829306,footway,,,
1877,1870,2.180974,footway,,,
1877,1878,4.478098,footway,,,
1878,1879,6.923224,footway,,,
1879,1880,7.124343,footway,,,
1880,1881,5.449369,footway,,,
1881,1882,3.341411,footway,,,
1882,1436,3.148788,footway,,,
1871,1883,5.975873,footway,,,
1883,1884,2.732494,footway,,,
1884,1885,4.633890,footway,,,
1885,1452,5.801861,footway,,,
1886,1887,12.868568,footway,,,
1887,1888,21.122159,footway,,,
1888,1889,17.232488,footway,,,
1889,1890,6.243926,footway,,,
1890,1891,3.366018,footway,,,
1315,1892,15.670817,footway,,,
1892,1893,10.640574,footway,,,
1893,1894,8.873797,footway,,,
1894,1895,4.210048,footway,,,
1895,1896,8.494948,footway,,,
1896,1897,6.551713,footway,,,
1897,1898,2.952057,footway,,,
1899,1900,6.576153,footway,,,
1900,1901,8.334866,footway,,,
1901,1902,8.619585,footway,,,
1902,1903,10.502399,footway,,,
1903,1904,4.000694,footway,,,
1904,1905,7.474318,footway,,,
1906,1907,19.466892,footway,,,
1907,1908,8.792628,footway,,,
1908,1909,2.446680,footway,,,
1909,1910,11.859967,footway,,,
1910,1911,11.597530,footway,,,
1911,1912,12.500578,footway,,,
1912,1913,22.399236,footway,,,
1913,1914,12.887812,footway,,,
1914,1374,5.892686,footway,,,
1915,1916,10.486963,footway,,,
1916,1917,4.391440,footway,,,
1917,1918,3.601916,footway,,,
1918,1919,8.744460,footway,,,
1919,1920,4.827911,footway,,,
1920,1905,4.341597,footway,,,
1905,1921,2.983363,footway,,,
1921,1922,10.119969,footway,,,
1922,1923,12.630192,footway,,,
1923,1924,4.872837,footway,,,
1924,1925,13.842446,footway,,,
1925,1897,6.116611,footway,,,
1316,1926,5.682351,footway,,,
1926,1927,7.605298,footway,,,
1927,1928,16.667207,footway,,,
1928,1915,7.165728,footway,,,
1915,1929,14.402226,footway,,,
1929,1906,14.681232,footway,,,
1906,1930,9.475416,footway,,,
1931,1932,19.574995,footway,,,
1932,1933,21.159017,footway,,,
1933,1934,6.831944,footway,,,
1414,1934,12.455199,footway,,,
1934,1935,5.907585,footway,,,
1935,1936,7.111639,footway,,,
1936,1937,9.827936,footway,,,
1937,1938,13.247612,footway,,,
1938,1939,10.566645,footway,,,
1939,1940,9.526175,footway,,,
1940,1941,10.172211,footway,,,
1941,1931,2.858247,footway,,,
1931,1417,19.035684,footway,,,
1942,1943,12.507198,footway,,,
1943,1944,8.466861,footway,,,
1944,1945,7.223120,footway,,,
1946,1947,13.521187,footway,,,
1947,1948,16.238267,footway,,,
1948,1942,4.560656,footway,,,
1942,1942,0.000000,footway,,,
1942,1949,10.340638,footway,,,
1949,1950,14.459544,footway,,,
1950,1951,8.248999,footway,,,
1951,1952,8.394174,footway,,,
1952,1953,7.673561,footway,,,
1953,1954,4.396988,footway,,,
1954,1955,11.574918,footway,,,
1955,1956,11.399923,footway,,,
1956,1957,9.225332,footway,,,
1957,1958,5.131409,footway,,,
1958,1942,20.398154,footway,,,
1940,1959,14.464138,footway,,,
1959,1960,11.584471,footway,,,
1960,1961,18.562736,footway,,,
1961,1946,4.468161,footway,,,
1946,1945,11.623969,footway,,,
1945,1421,14.515879,footway,,,
1954,1962,10.684975,footway,,,
1962,1963,11.974607,footway,,,
1963,1964,19.297524,footway,,,
1964,1965,10.809644,footway,,,
1965,1966,11.254188,footway,,,
1966,1967,7.412789,footway,,,
1967,1968,5.992220,footway,,,
1968,1969,8.926146,footway,,,
1969,1970,3.766659,footway,,,
1970,1971,7.153398,footway,,,
1971,1972,5.838707,footway,,,
1972,1973,6.314632,footway,,,
1973,1974,5.122001,footway,,,
1974,1975,9.253565,footway,,,
1975,1461,7.575386,footway,,,
1976,1977,10.758098,steps,,,
1976,1978,1.921829,footway,,,
1977,1979,3.873443,footway,,,
1979,1980,14.185215,footway,,,
1519,1981,5.904721,service,,,
1981,1982,30.865629,service,,,
1982,1983,39.624283,service,,,
1983,1984,6.557807,service,,,
1984,1523,33.271551,service,,,
1520,1985,18.589437,service,,,
1985,1986,31.404837,service,,,
1986,340,62.127855,service,,,
1987,1988,23.036765,footway,,,
1989,1990,17.923631,footway,,,
1991,1992,46.941912,footway,,,
1993,1994,15.085417,footway,,,
1995,1996,12.789540,footway,,,
1997,1998,27.316651,footway,,,
1998,1999,53.759921,footway,,,
1999,2000,76.391828,footway,,,
2001,2002,12.191200,footway,,,
2003,2004,12.985223,footway,,,
2005,2006,9.897072,footway,,,
2007,2008,19.118201,footway,,,
2009,2010,18.027012,footway,,,
2011,2012,3.160741,footway,,,
2012,2013,6.320218,footway,,,
2013,2009,2.601390,footway,,,
2009,2007,5.132986,footway,,,
2007,2014,6.402019,footway,,,
2014,2015,5.955863,footway,,,
2015,2016,3.446173,footway,,,
2017,2018,9.431903,footway,,,
2018,2011,22.369014,footway,,,
2011,2019,3.539367,footway,,,
2019,2005,13.068711,footway,,,
2005,2020,13.021648,footway,,,
2020,2016,3.539377,footway,,,
2016,2021,12.478018,footway,,,
1465,2022,12.473949,footway,,,
2023,2024,14.262125,footway,,,
2024,2022,5.861254,footway,,,
2022,2010,6.888591,footway,,,
2010,2008,3.597865,footway,,,
2008,2025,20.162054,footway,,,
2025,2025,0.000000,footway,,,
2025,2026,5.828095,footway,,,
2026,2027,1.988194,footway,,,
2027,2028,4.862637,footway,,,
2028,2029,4.276555,footway,,,
2029,2030,5.500034,footway,,,
2030,2031,4.383287,footway,,,
2031,2032,4.847561,footway,,,
2032,2025,6.443849,footway,,,
2033,2034,7.163508,footway,,,
2034,2035,4.009833,footway,,,
2035,2036,7.757195,footway,,,
2036,1467,6.810059,footway,,,
1467,2029,8.551662,footway,,,
2031,2037,1.938224,footway,,,
2037,2021,25.465882,footway,,,
2021,2038,13.383388,footway,,,
2038,2006,25.734575,footway,,,
2006,2039,29.380228,footway,,,
2039,2040,5.529933,footway,,,
2040,2041,4.905270,footway,,,
2041,2018,6.683203,footway,,,
2018,2023,18.844308,footway,,,
2023,2042,10.936225,footway,,,
2042,2043,5.744781,footway,,,
2043,1464,3.468211,footway,,,
